timestamp_utc,temperature_c,relative_humidity_pct,global_radiation_j_cm2,diffuse_radiation_j_cm2,sunshine_duration_min,solar_zenith_angle_deg,cloud_cover_oktas,wind_speed_m_s,installed_pv_capacity_mw,pv_generation_mwh
2022-01-01 00:00:00+00:00,9.825,91.75,0.0,0.0,0.0,151.08,7.0,5.225,57744.0,2.0
2022-01-01 01:00:00+00:00,9.8,92.0625,0.0,0.0,0.0,146.740625,7.25,5.24375,57744.0,2.0
2022-01-01 02:00:00+00:00,9.7875,91.75,0.0,0.0,0.0,139.54875,7.4375,5.06875,57744.0,2.0
2022-01-01 03:00:00+00:00,9.5375,92.3125,0.0,0.0,0.0,130.903125,7.375,5.075,57744.0,2.0
2022-01-01 04:00:00+00:00,9.48125,91.8125,0.0,0.0,0.0,121.656875,7.1875,4.68125,57744.0,2.0
2022-01-01 05:00:00+00:00,9.387500000000001,91.6875,0.0,0.0,0.0,112.331875,7.6875,4.6,57744.0,2.0
2022-01-01 06:00:00+00:00,9.36875,91.25,0.0,0.0,0.0,103.295,7.1875,4.625,57744.0,2.0
2022-01-01 07:00:00+00:00,9.19375,91.6875,0.1875,0.125,0.0,94.876875,7.5625,4.6375,57744.0,224.0
2022-01-01 08:00:00+00:00,9.16875,91.5625,5.5,4.9375,2.8125,87.423125,7.6875,4.43125,57744.0,1804.0
2022-01-01 09:00:00+00:00,9.41875,90.25,17.5,14.875,3.9375,81.30625,7.625,4.10625,57744.0,4115.0
2022-01-01 10:00:00+00:00,9.86875,88.625,29.6875,24.4375,4.5,76.923125,7.3125,4.33125,57744.0,6355.0
2022-01-01 11:00:00+00:00,10.23125,86.6875,35.8125,29.75,3.875,74.621875,7.5,4.3625,57744.0,7443.0
2022-01-01 12:00:00+00:00,10.5125,86.0625,38.75,29.4375,6.0,74.61875,7.1875,4.24375,57744.0,6584.25
2022-01-01 13:00:00+00:00,10.8625,85.0625,35.6875,25.25,13.5625,76.9125,7.0,3.9125,57744.0,4392.5
2022-01-01 14:00:00+00:00,10.88125,84.375,23.0,16.5625,13.1875,81.291875,7.125,3.7125,57744.0,1668.75
2022-01-01 15:00:00+00:00,10.65,85.25,8.8125,6.5625,10.5,87.400625,7.125,3.36875,57744.0,133.25
2022-01-01 16:00:00+00:00,9.95,88.1875,0.25,0.1875,0.0625,94.85,7.25,2.925,57744.0,2.25
2022-01-01 17:00:00+00:00,9.29375,90.875,0.0,0.0,0.0,103.263125,7.5,2.65625,57744.0,2.0
2022-01-01 18:00:00+00:00,8.91875,91.3125,0.0,0.0,0.0,112.294375,7.1875,2.7375000000000003,57744.0,2.0
2022-01-01 19:00:00+00:00,8.65,91.4375,0.0,0.0,0.0,121.61875,7.1875,2.9375,57744.0,2.0
2022-01-01 20:00:00+00:00,8.2875,92.0,0.0,0.0,0.0,130.85875,6.75,2.925,57744.0,2.0
2022-01-01 21:00:00+00:00,8.174999999999999,92.1875,0.0,0.0,0.0,139.49625,7.0,3.15,57744.0,2.0
2022-01-01 22:00:00+00:00,7.875,92.3125,0.0,0.0,0.0,146.674375,6.6875,3.26875,57744.0,2.0
2022-01-01 23:00:00+00:00,7.48125,93.125,0.0,0.0,0.0,151.0,7.125,3.26875,57744.0,2.0
2022-01-02 00:00:00+00:00,7.39375,93.0,0.0,0.0,0.0,150.995625,7.3125,3.525,57744.0,3.0
2022-01-02 01:00:00+00:00,7.1,93.5,0.0,0.0,0.0,146.666875,7.0,3.6062499999999997,57744.0,3.0
2022-01-02 02:00:00+00:00,7.0625,92.875,0.0,0.0,0.0,139.480625,7.4375,3.6687499999999997,57744.0,3.0
2022-01-02 03:00:00+00:00,6.8625,93.4375,0.0,0.0,0.0,130.84,7.125,3.75625,57744.0,3.0
2022-01-02 04:00:00+00:00,6.81875,92.5625,0.0,0.0,0.0,121.595625,7.3125,3.5749999999999997,57744.0,2.75
2022-01-02 05:00:00+00:00,6.83125,92.625,0.0,0.0,0.0,112.265,7.0625,3.8874999999999997,57744.0,3.0
2022-01-02 06:00:00+00:00,6.8374999999999995,92.375,0.0,0.0,0.0,103.226875,7.3125,4.1125,57744.0,7.75
2022-01-02 07:00:00+00:00,6.95625,92.1875,0.375,0.3125,0.0,94.80562499999999,7.75,4.4375,57744.0,288.0
2022-01-02 08:00:00+00:00,7.1625000000000005,92.1875,7.5,6.5,5.0625,87.3475,7.875,4.1625,57744.0,1438.75
2022-01-02 09:00:00+00:00,7.5687500000000005,91.4375,18.5625,16.3125,6.375,81.225625,7.6875,4.06875,57744.0,2607.0
2022-01-02 10:00:00+00:00,8.0875,89.1875,30.9375,24.6875,7.875,76.83875,7.6875,4.4125,57744.0,3376.25
2022-01-02 11:00:00+00:00,8.95625,85.75,36.6875,29.125,7.8125,74.53375,7.5625,4.3625,57744.0,3490.5
2022-01-02 12:00:00+00:00,9.68125,83.8125,36.5625,29.75,8.6875,74.53125,7.5,4.63125,57744.0,2979.0
2022-01-02 13:00:00+00:00,9.825,82.1875,22.4375,19.25,4.8125,76.826875,7.6875,5.05,57744.0,2092.0
2022-01-02 14:00:00+00:00,9.8625,81.875,15.3125,12.75,5.3125,81.20875,7.0625,5.33125,57744.0,1124.25
2022-01-02 15:00:00+00:00,9.89375,80.1875,4.875,4.375,2.625,87.325625,7.125,6.375,57744.0,243.75
2022-01-02 16:00:00+00:00,9.48125,80.3125,0.125,0.125,0.0,94.778125,7.0625,6.7,57744.0,5.25
2022-01-02 17:00:00+00:00,9.39375,80.125,0.0,0.0,0.0,103.19437500000001,6.875,6.525,57744.0,3.25
2022-01-02 18:00:00+00:00,9.15625,80.8125,0.0,0.0,0.0,112.23,7.1875,6.3625,57744.0,3.0
2022-01-02 19:00:00+00:00,9.24375,78.8125,0.0,0.0,0.0,121.553125,6.875,6.8,57744.0,3.0
2022-01-02 20:00:00+00:00,9.14375,78.8125,0.0,0.0,0.0,130.79,6.75,6.4625,57744.0,3.0
2022-01-02 21:00:00+00:00,9.65,76.8125,0.0,0.0,0.0,139.4225,7.375,6.51875,57744.0,3.0
2022-01-02 22:00:00+00:00,9.55,78.4375,0.0,0.0,0.0,146.59312500000001,7.4375,6.7562500000000005,57744.0,3.0
2022-01-02 23:00:00+00:00,9.15625,80.9375,0.0,0.0,0.0,150.91,7.625,6.2625,57744.0,3.0
2022-01-03 00:00:00+00:00,9.05625,80.9375,0.0,0.0,0.0,150.905625,7.625,5.94375,57744.0,3.75
2022-01-03 01:00:00+00:00,8.7125,81.9375,0.0,0.0,0.0,146.58125,7.625,6.40625,57744.0,3.25
2022-01-03 02:00:00+00:00,8.36875,84.1875,0.0,0.0,0.0,139.405,7.75,6.7875,57744.0,3.5
2022-01-03 03:00:00+00:00,8.225,85.375,0.0,0.0,0.0,130.766875,7.6875,6.7375,57744.0,3.25
2022-01-03 04:00:00+00:00,8.43125,83.3125,0.0,0.0,0.0,121.52625,7.4375,7.025,57744.0,3.0
2022-01-03 05:00:00+00:00,8.34375,84.25,0.0,0.0,0.0,112.196875,6.9375,6.79375,57744.0,6.75
2022-01-03 06:00:00+00:00,8.1625,84.75,0.0,0.0,0.0,103.15375,6.8125,7.00625,57744.0,1790.5
2022-01-03 07:00:00+00:00,8.0875,84.125,0.0,0.0,0.0,94.729375,7.0625,6.825,57744.0,9219.75
2022-01-03 08:00:00+00:00,8.00625,83.625,5.3125,4.875,1.0,87.265,6.375,6.48125,57744.0,18219.0
2022-01-03 09:00:00+00:00,8.275,83.125,18.5625,14.4375,7.125,81.13875,7.25,6.18125,57744.0,24591.5
2022-01-03 10:00:00+00:00,8.6625,82.125,32.875,28.1875,7.6875,76.745625,7.3125,6.51875,57744.0,27660.75
2022-01-03 11:00:00+00:00,8.86875,81.25,38.25,32.375,6.1875,74.43875,7.375,6.8625,57744.0,28159.75
2022-01-03 12:00:00+00:00,9.24375,78.0625,40.25,33.625,11.3125,74.435,6.5625,7.0375,57744.0,25973.0
2022-01-03 13:00:00+00:00,9.1,78.6875,25.3125,23.875,2.8125,76.733125,7.375,6.95625,57744.0,21184.5
2022-01-03 14:00:00+00:00,9.05625,77.9375,18.625,16.5,7.1875,81.12,6.25,6.71875,57744.0,14417.0
2022-01-03 15:00:00+00:00,8.9125,77.3125,6.125,5.6875,1.625,87.240625,7.125,6.3875,57744.0,6678.5
2022-01-03 16:00:00+00:00,8.575,79.3125,0.0,0.0,0.0,94.699375,6.375,5.9375,57744.0,1089.75
2022-01-03 17:00:00+00:00,8.35,80.125,0.0,0.0,0.0,103.120625,6.75,5.79375,57744.0,8.0
2022-01-03 18:00:00+00:00,8.23125,80.0,0.0,0.0,0.0,112.1575,5.8125,5.85,57744.0,3.25
2022-01-03 19:00:00+00:00,7.95,81.375,0.0,0.0,0.0,121.479375,6.5,5.71875,57744.0,2.0
2022-01-03 20:00:00+00:00,7.7375,82.875,0.0,0.0,0.0,130.715,6.9375,5.3875,57744.0,2.5
2022-01-03 21:00:00+00:00,7.73125,83.75,0.0,0.0,0.0,139.341875,7.125,4.94375,57744.0,2.25
2022-01-03 22:00:00+00:00,7.375,85.6875,0.0,0.0,0.0,146.504375,6.5,4.86875,57744.0,2.75
2022-01-03 23:00:00+00:00,7.39375,86.1875,0.0,0.0,0.0,150.8125,6.6875,4.7875,57744.0,4.25
2022-01-04 00:00:00+00:00,7.4750000000000005,85.875,0.0,0.0,0.0,150.806875,6.5625,4.8375,57744.0,4.0
2022-01-04 01:00:00+00:00,7.38125,87.9375,0.0,0.0,0.0,146.49125,7.1875,4.66875,57744.0,4.0
2022-01-04 02:00:00+00:00,7.31875,88.5,0.0,0.0,0.0,139.325625,7.4375,4.9875,57744.0,4.0
2022-01-04 03:00:00+00:00,7.25625,89.3125,0.0,0.0,0.0,130.693125,7.1875,4.7625,57744.0,4.0
2022-01-04 04:00:00+00:00,7.2,90.1875,0.0,0.0,0.0,121.451875,7.625,4.5875,57744.0,7.75
2022-01-04 05:00:00+00:00,7.15625,91.75,0.0,0.0,0.0,112.120625,7.3125,4.2375,57744.0,293.5
2022-01-04 06:00:00+00:00,6.8375,93.3125,0.0,0.0,0.0,103.075,7.4375,3.91875,57744.0,1490.5
2022-01-04 07:00:00+00:00,6.76875,93.375,0.0,0.0,0.0,94.645625,7.0625,3.69375,57744.0,3191.75
2022-01-04 08:00:00+00:00,6.95625,93.375,2.75,2.625,0.0,87.175625,7.3125,3.61875,57744.0,5034.75
2022-01-04 09:00:00+00:00,7.09375,92.8125,9.375,9.1875,0.0,81.044375,7.25,3.9625,57744.0,6792.5
2022-01-04 10:00:00+00:00,7.30625,91.9375,17.3125,16.5625,1.375,76.64625,7.4375,4.3875,57744.0,8020.5
2022-01-04 11:00:00+00:00,7.29375,91.0625,21.5625,20.0,2.0625,74.336875,7.6875,4.41875,57744.0,8596.75
2022-01-04 12:00:00+00:00,7.518750000000001,88.4375,26.0625,24.25,2.0,74.331875,7.5625,4.41875,57744.0,8228.75
2022-01-04 13:00:00+00:00,7.8062499999999995,87.25,24.375,22.6875,2.4375,76.63312499999999,7.375,4.6,57744.0,7166.75
2022-01-04 14:00:00+00:00,7.54375,87.0625,10.9375,10.375,0.8125,81.024375,7.625,4.7875,57744.0,5347.0
2022-01-04 15:00:00+00:00,6.83125,88.125,3.1875,2.75,1.1875,87.150625,7.125,4.85,57744.0,3233.75
2022-01-04 16:00:00+00:00,6.3375,88.5,0.0,0.0,0.0,94.614375,6.5625,5.05625,57744.0,1309.75
2022-01-04 17:00:00+00:00,6.2,87.375,0.0,0.0,0.0,103.0375,6.8125,5.08125,57744.0,175.0
2022-01-04 18:00:00+00:00,5.75625,87.75,0.0,0.0,0.0,112.076875,6.9375,4.91875,57744.0,8.0
2022-01-04 19:00:00+00:00,5.237500000000001,89.1875,0.0,0.0,0.0,121.4025,6.6875,4.775,57744.0,4.25
2022-01-04 20:00:00+00:00,4.825,89.375,0.0,0.0,0.0,130.635625,6.375,4.9875,57744.0,4.0
2022-01-04 21:00:00+00:00,4.41875,89.9375,0.0,0.0,0.0,139.254375,6.0,4.8,57744.0,4.0
2022-01-04 22:00:00+00:00,4.23125,89.625,0.0,0.0,0.0,146.41,6.3125,4.5875,57744.0,4.0
2022-01-04 23:00:00+00:00,3.94375,90.1875,0.0,0.0,0.0,150.706875,6.4375,4.7375,57744.0,4.0
2022-01-05 00:00:00+00:00,3.79375,89.875,0.0,0.0,0.0,150.7025,6.3125,4.9625,57744.0,4.0
2022-01-05 01:00:00+00:00,3.30625,91.125,0.0,0.0,0.0,146.39499999999998,6.4375,4.95625,57744.0,4.0
2022-01-05 02:00:00+00:00,3.26875,89.5,0.0,0.0,0.0,139.2375,6.6875,4.96875,57744.0,4.0
2022-01-05 03:00:00+00:00,3.0,90.5,0.0,0.0,0.0,130.611875,6.5,5.0875,57744.0,18.25
2022-01-05 04:00:00+00:00,2.775,90.9375,0.0,0.0,0.0,121.37375,6.75,5.23125,57744.0,629.5
2022-01-05 05:00:00+00:00,2.59375,89.75,0.0,0.0,0.0,112.040625,6.8125,5.4625,57744.0,3345.5
2022-01-05 06:00:00+00:00,2.69375,88.5625,0.0,0.0,0.0,102.991875,6.75,5.4375,57744.0,7982.75
2022-01-05 07:00:00+00:00,2.45625,88.8125,0.0,0.0,0.0,94.556875,5.9375,5.675,57744.0,13670.75
2022-01-05 08:00:00+00:00,2.375,86.625,4.6875,4.125,1.625,87.08125,6.0625,5.93125,57744.0,18938.5
2022-01-05 09:00:00+00:00,2.30625,86.8125,15.5625,12.5625,6.125,80.94375,6.3125,6.225,57744.0,22238.75
2022-01-05 10:00:00+00:00,2.60625,83.875,32.1875,25.3125,7.375,76.539375,6.5,6.725,57744.0,23284.5
2022-01-05 11:00:00+00:00,2.80625,80.9375,41.25,29.666666666666668,13.8125,74.226875,6.4375,7.15625,57744.0,23262.0
2022-01-05 12:00:00+00:00,2.9875,79.25,42.4375,33.46666666666667,13.6875,74.22125,6.9375,7.61875,57744.0,21990.25
2022-01-05 13:00:00+00:00,3.025,77.1875,29.875,24.866666666666667,8.125,76.52625,6.75,7.85,57744.0,19125.0
2022-01-05 14:00:00+00:00,3.0187500000000003,76.125,17.1875,15.4,6.0,80.921875,6.625,7.74375,57744.0,15482.75
2022-01-05 15:00:00+00:00,3.00625,76.75,7.25,5.4,8.9375,87.051875,7.25,7.3125,57744.0,11009.25
2022-01-05 16:00:00+00:00,2.7125,79.0,0.25,0.125,0.125,94.52125,6.1875,7.1187499999999995,57744.0,6054.0
2022-01-05 17:00:00+00:00,2.74375,79.125,0.0,0.0,0.0,102.9525,6.5625,7.14375,57744.0,2128.0
2022-01-05 18:00:00+00:00,2.675,79.8125,0.0,0.0,0.0,111.995,5.8125,6.975,57744.0,227.25
2022-01-05 19:00:00+00:00,2.7125,80.1875,0.0,0.0,0.0,121.318125,6.75,6.74375,57744.0,8.25
2022-01-05 20:00:00+00:00,2.5875,80.75,0.0,0.0,0.0,130.54874999999998,6.5,6.88125,57744.0,8.0
2022-01-05 21:00:00+00:00,2.64375,80.0,0.0,0.0,0.0,139.165,6.625,6.7,57744.0,7.75
2022-01-05 22:00:00+00:00,2.5124999999999997,80.375,0.0,0.0,0.0,146.306875,6.875,6.49375,57744.0,4.25
2022-01-05 23:00:00+00:00,2.325,81.8125,0.0,0.0,0.0,150.593125,6.9375,6.3375,57744.0,3.75
2022-01-06 00:00:00+00:00,2.10625,81.4375,0.0,0.0,0.0,150.588125,6.5,6.10625,57744.0,3.25
2022-01-06 01:00:00+00:00,1.81875,81.75,0.0,0.0,0.0,146.2925,6.1875,5.45,57744.0,3.0
2022-01-06 02:00:00+00:00,1.68125,82.375,0.0,0.0,0.0,139.144375,6.75,5.23125,57744.0,4.75
2022-01-06 03:00:00+00:00,1.43125,83.0625,0.0,0.0,0.0,130.52375,5.4375,5.15625,57744.0,314.25
2022-01-06 04:00:00+00:00,1.04375,84.0625,0.0,0.0,0.0,121.28625,5.5,5.0249999999999995,57744.0,2495.0
2022-01-06 05:00:00+00:00,0.7875,84.8125,0.0,0.0,0.0,111.95375,5.25,4.6875,57744.0,7535.25
2022-01-06 06:00:00+00:00,0.46875,83.4375,0.0,0.0,0.0,102.9025,4.8125,4.41875,57744.0,14549.0
2022-01-06 07:00:00+00:00,0.25,85.0,0.0625,0.0625,0.0,94.4625,4.25,4.46875,57744.0,21531.5
2022-01-06 08:00:00+00:00,0.09999999999999995,84.9375,9.0625,7.0,11.375,86.97875,3.3125,4.21875,57744.0,26151.0
2022-01-06 09:00:00+00:00,0.5812499999999999,83.375,28.733333333333334,17.866666666666667,25.625,80.83625,3.125,3.93125,57744.0,28030.5
2022-01-06 10:00:00+00:00,1.325,80.6875,54.53333333333333,27.533333333333335,34.2,76.42625,4.0,3.46875,57744.0,28250.75
2022-01-06 11:00:00+00:00,2.11875,76.5625,74.4,29.733333333333334,40.53333333333333,74.10875,2.8666666666666667,3.86875,57744.0,27769.5
2022-01-06 12:00:00+00:00,2.60625,73.0625,77.3125,32.8125,42.875,74.10375,3.0,4.1,57744.0,26353.25
2022-01-06 13:00:00+00:00,3.025,71.1875,62.625,29.5625,41.4375,76.409375,3.0,4.05625,57744.0,22671.0
2022-01-06 14:00:00+00:00,2.65625,72.8125,35.375,17.25,39.75,80.81125,2.6875,3.56875,57744.0,18147.75
2022-01-06 15:00:00+00:00,2.19375,75.1875,11.5,7.6875,28.125,86.94875,2.625,3.0875,57744.0,13439.75
2022-01-06 16:00:00+00:00,1.00625,82.0625,0.25,0.25,0.0,94.423125,2.4375,2.6375,57744.0,8288.25
2022-01-06 17:00:00+00:00,0.30624999999999997,85.3125,0.0,0.0,0.0,102.859375,2.4375,2.53125,57744.0,4024.5
2022-01-06 18:00:00+00:00,-0.17499999999999993,87.8125,0.0,0.0,0.0,111.903125,1.5625,2.44375,57744.0,1135.25
2022-01-06 19:00:00+00:00,-0.48125,89.125,0.0,0.0,0.0,121.23,2.125,2.775,57744.0,72.0
2022-01-06 20:00:00+00:00,-0.53125,89.875,0.0,0.0,0.0,130.46,3.25,3.06875,57744.0,6.25
2022-01-06 21:00:00+00:00,-0.71875,90.125,0.0,0.0,0.0,139.06625,2.8125,3.30625,57744.0,4.0
2022-01-06 22:00:00+00:00,-0.68125,90.4375,0.0,0.0,0.0,146.19625,3.9375,3.5,57744.0,3.75
2022-01-06 23:00:00+00:00,-0.73125,90.5,0.0,0.0,0.0,150.473125,4.6875,3.45,57744.0,3.25
2022-01-07 00:00:00+00:00,-0.63125,89.75,0.0,0.0,0.0,150.4675,5.1875,3.675,57744.0,3.0
2022-01-07 01:00:00+00:00,-0.74375,90.375,0.0,0.0,0.0,146.18125,5.4375,3.6875,57744.0,3.0
2022-01-07 02:00:00+00:00,-0.7125,89.6875,0.0,0.0,0.0,139.044375,6.3125,3.65,57744.0,6.0
2022-01-07 03:00:00+00:00,-0.6625,89.0625,0.0,0.0,0.0,130.43125,6.4375,3.8625000000000003,57744.0,256.25
2022-01-07 04:00:00+00:00,-0.8875,89.6875,0.0,0.0,0.0,121.196875,6.8125,4.05625,57744.0,1361.0
2022-01-07 05:00:00+00:00,-0.7625000000000001,88.9375,0.0,0.0,0.0,111.8625,6.9375,4.48125,57744.0,3334.75
2022-01-07 06:00:00+00:00,-0.6124999999999999,89.0,0.0,0.0,0.0,102.806875,7.6875,4.69375,57744.0,5756.0
2022-01-07 07:00:00+00:00,-0.525,88.6875,0.4375,0.25,0.0,94.3625,7.8125,4.91875,57744.0,7761.75
2022-01-07 08:00:00+00:00,-0.16875,88.0625,6.375,5.5625,2.9375,86.871875,7.875,4.775,57744.0,9931.75
2022-01-07 09:00:00+00:00,0.11249999999999996,88.0,21.9375,19.4375,6.8125,80.719375,7.6875,4.94375,57744.0,11375.5
2022-01-07 10:00:00+00:00,0.475,88.0625,31.9375,28.25,7.4375,76.305,7.8125,5.19375,57744.0,12848.0
2022-01-07 11:00:00+00:00,0.8875000000000001,86.625,38.875,35.4375,7.5,73.98375,7.6875,5.6375,57744.0,13486.75
2022-01-07 12:00:00+00:00,1.2125000000000001,85.1875,35.5625,30.875,7.1875,73.97875,7.6875,5.6125,57744.0,13987.5
2022-01-07 13:00:00+00:00,1.46875,84.6875,29.5,25.5,8.375,76.28875,7.0625,5.4375,57744.0,14121.5
2022-01-07 14:00:00+00:00,1.4625,86.4375,15.375,14.125,3.6875,80.69500000000001,7.125,5.3125,57744.0,13727.0
2022-01-07 15:00:00+00:00,1.34375,88.1875,5.25,4.8125,0.875,86.839375,7.25,5.0625,57744.0,11827.75
2022-01-07 16:00:00+00:00,1.19375,90.0625,0.125,0.0625,0.0,94.321875,7.0,4.85625,57744.0,8651.5
2022-01-07 17:00:00+00:00,1.21875,90.0,0.0,0.0,0.0,102.76,6.8125,4.76875,57744.0,4590.25
2022-01-07 18:00:00+00:00,1.2249999999999999,89.6875,0.0,0.0,0.0,111.81,6.8125,4.65,57744.0,1466.25
2022-01-07 19:00:00+00:00,1.1375,90.0,0.0,0.0,0.0,121.13625,7.4375,4.6625000000000005,57744.0,133.75
2022-01-07 20:00:00+00:00,1.0375,91.1875,0.0,0.0,0.0,130.36125,7.125,4.5875,57744.0,3.75
2022-01-07 21:00:00+00:00,1.0625,90.9375,0.0,0.0,0.0,138.961875,7.375,4.75,57744.0,3.0
2022-01-07 22:00:00+00:00,1.08125,91.0625,0.0,0.0,0.0,146.080625,7.5,4.35,57744.0,3.0
2022-01-07 23:00:00+00:00,1.025,91.0625,0.0,0.0,0.0,150.346875,6.5625,4.55,57744.0,3.0
2022-01-08 00:00:00+00:00,1.08125,90.625,0.0,0.0,0.0,150.3425,7.25,4.2125,57744.0,2.5
2022-01-08 01:00:00+00:00,0.95625,91.5625,0.0,0.0,0.0,146.064375,7.5625,3.83125,57744.0,2.25
2022-01-08 02:00:00+00:00,0.93125,91.4375,0.0,0.0,0.0,138.93875,7.25,3.73125,57744.0,3.5
2022-01-08 03:00:00+00:00,0.61875,92.625,0.0,0.0,0.0,130.33125,7.0,4.01875,57744.0,26.25
2022-01-08 04:00:00+00:00,0.51875,92.9375,0.0,0.0,0.0,121.098125,7.0625,3.675,57744.0,758.75
2022-01-08 05:00:00+00:00,0.45625,92.75,0.0,0.0,0.0,111.765,6.6875,3.7125,57744.0,3647.25
2022-01-08 06:00:00+00:00,0.6625,92.875,0.0,0.0,0.0,102.70375,6.375,3.9625,57744.0,8829.75
2022-01-08 07:00:00+00:00,0.7374999999999999,92.75,0.1875,0.0625,0.0,94.254375,6.625,3.91875,57744.0,14622.25
2022-01-08 08:00:00+00:00,0.8625,90.9375,7.8125,6.3125,4.8125,86.758125,7.1875,3.73125,57744.0,19128.0
2022-01-08 09:00:00+00:00,1.03125,89.8125,24.4375,18.1875,13.5625,80.596875,6.9375,4.18125,57744.0,21841.5
2022-01-08 10:00:00+00:00,1.26875,88.625,34.75,28.0,10.6875,76.1775,7.3125,4.875,57744.0,23798.5
2022-01-08 11:00:00+00:00,1.575,87.25,44.8125,37.8125,9.9375,73.851875,7.8125,5.1875,57744.0,24361.5
2022-01-08 12:00:00+00:00,1.8312499999999998,85.4375,45.0625,40.0,8.8125,73.845625,7.5625,5.2625,57744.0,23726.75
2022-01-08 13:00:00+00:00,2.00625,84.5625,39.9375,32.5625,8.4375,76.15875,7.25,5.25,57744.0,22224.75
2022-01-08 14:00:00+00:00,1.875,83.8125,24.25,19.8125,8.75,80.571875,6.875,5.6125,57744.0,19145.75
2022-01-08 15:00:00+00:00,1.6625,83.875,8.625,7.0625,7.125,86.72375,6.625,5.1499999999999995,57744.0,13867.25
2022-01-08 16:00:00+00:00,1.1937499999999999,85.3125,0.375,0.375,0.375,94.211875,6.875,4.54375,57744.0,8384.5
2022-01-08 17:00:00+00:00,0.96875,85.25,0.0,0.0,0.0,102.656875,6.75,4.54375,57744.0,3549.75
2022-01-08 18:00:00+00:00,0.81875,86.3125,0.0,0.0,0.0,111.71,6.5625,4.7437499999999995,57744.0,777.0
2022-01-08 19:00:00+00:00,0.71875,86.25,0.0,0.0,0.0,121.03625,6.125,5.0625,57744.0,11.25
2022-01-08 20:00:00+00:00,0.74375,86.0,0.0,0.0,0.0,130.258125,6.25,4.975,57744.0,2.5
2022-01-08 21:00:00+00:00,0.8312499999999999,85.875,0.0,0.0,0.0,138.85125,7.25,4.7625,57744.0,3.0
2022-01-08 22:00:00+00:00,0.9625,85.3125,0.0,0.0,0.0,145.956875,7.25,5.26875,57744.0,3.0
2022-01-08 23:00:00+00:00,0.8875,85.6875,0.0,0.0,0.0,150.2125,6.875,5.075,57744.0,2.75
2022-01-09 00:00:00+00:00,1.0375,85.6875,0.0,0.0,0.0,150.206875,7.0,5.125,57744.0,3.0
2022-01-09 01:00:00+00:00,1.01875,86.25,0.0,0.0,0.0,145.943125,7.625,5.18125,57744.0,2.5
2022-01-09 02:00:00+00:00,1.1625,86.0,0.0,0.0,0.0,138.8275,7.25,5.30625,57744.0,3.0
2022-01-09 03:00:00+00:00,1.26875,86.25,0.0,0.0,0.0,130.2275,7.1875,5.4875,57744.0,3.75
2022-01-09 04:00:00+00:00,1.5499999999999998,85.6875,0.0,0.0,0.0,120.999375,7.3125,5.15625,57744.0,131.0
2022-01-09 05:00:00+00:00,1.525,85.0,0.0,0.0,0.0,111.66312500000001,7.375,5.1625,57744.0,2465.0
2022-01-09 06:00:00+00:00,1.6625,84.1875,0.0,0.0,0.0,102.598125,7.6875,5.4875,57744.0,8488.25
2022-01-09 07:00:00+00:00,1.8125,83.75,0.0625,0.0,0.0,94.140625,7.5625,5.4,57744.0,16367.5
2022-01-09 08:00:00+00:00,1.9375,82.75,5.75,5.5,0.6875,86.6375,7.875,6.0125,57744.0,22710.0
2022-01-09 09:00:00+00:00,2.1125,82.9375,21.6875,19.875,4.6875,80.470625,7.25,6.1812499999999995,57744.0,26002.5
2022-01-09 10:00:00+00:00,2.49375,82.4375,35.0,28.5625,10.0625,76.039375,7.625,6.025,57744.0,26440.75
2022-01-09 11:00:00+00:00,2.76875,83.3125,43.25,36.8125,9.5625,73.7125,7.5,5.9937499999999995,57744.0,25611.25
2022-01-09 12:00:00+00:00,3.09375,82.5,46.3125,38.0,8.3125,73.706875,7.875,5.88125,57744.0,24508.5
2022-01-09 13:00:00+00:00,3.03125,83.4375,34.1875,29.9375,6.875,76.023125,7.4375,5.65,57744.0,22079.75
2022-01-09 14:00:00+00:00,2.9625,84.4375,23.375,19.9375,8.8125,80.4425,7.625,5.03125,57744.0,18469.25
2022-01-09 15:00:00+00:00,2.74375,85.125,6.75,6.0625,3.625,86.600625,7.3125,4.64375,57744.0,12592.25
2022-01-09 16:00:00+00:00,2.4375,86.625,0.3125,0.25,0.0,94.09625,7.4375,4.325,57744.0,5786.5
2022-01-09 17:00:00+00:00,2.2125,87.9375,0.0,0.0,0.0,102.546875,7.125,3.60625,57744.0,1038.25
2022-01-09 18:00:00+00:00,2.2125000000000004,88.8125,0.0,0.0,0.0,111.60375,7.625,3.25,57744.0,10.25
2022-01-09 19:00:00+00:00,2.1125,90.0,0.0,0.0,0.0,120.93125,7.0,3.2625,57744.0,2.75
2022-01-09 20:00:00+00:00,1.89375,91.1875,0.0,0.0,0.0,130.15125,6.4375,2.9875,57744.0,2.0
2022-01-09 21:00:00+00:00,1.81875,91.625,0.0,0.0,0.0,138.73625,7.125,3.05,57744.0,3.0
2022-01-09 22:00:00+00:00,1.74375,92.5,0.0,0.0,0.0,145.828125,7.5625,2.8125,57744.0,2.25
2022-01-09 23:00:00+00:00,1.65625,93.0625,0.0,0.0,0.0,150.07,6.875,2.64375,57744.0,2.5
2022-01-10 00:00:00+00:00,1.55625,93.875,0.0,0.0,0.0,150.064375,7.375,2.34375,57744.0,3.0
2022-01-10 01:00:00+00:00,1.5625,93.875,0.0,0.0,0.0,145.81125,7.3125,2.41875,57744.0,3.0
